System,Version,SLOC,Files,Exprs,Stmts,Variable Variables,Variable Function Calls,Variable Method Calls,Variable News,Variable Properties,Variable Class Constants,Variable Static Calls,Variable Static Targets,Variable Static Properties,Variable Static Property Targets,All Variable Features,Magic Sets,Magic Gets,Magic isSets,Magic Unsets,Magic Calls,Magic Static Calls,All Magic Methods,Total Includes,Dynamic Includes,Eval,Create Function Uses,All Eval Features,CallUserFunc,CallUserFuncArray,CallUserMethod,CallUserMethodArray,All Dynamic Invocations
phpMyAdmin,3.5.4,125824,438,395254,56569,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1048,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.5,125847,439,395314,56578,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1048,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.6,125867,439,395305,56583,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1049,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.7,125859,439,395238,56565,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1049,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.8,125862,439,395266,56567,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1049,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.8.1,125877,439,395311,56577,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1049,53,9,6,15,0,0,0,0,0
phpMyAdmin,3.5.8.2,125991,439,395517,56649,112,34,6,8,8,0,0,0,0,0,168,1,1,0,0,1,0,3,1049,53,9,6,15,0,0,0,0,0
phpMyAdmin,4.0.0,150817,553,428760,60873,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1291,170,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.1,150889,554,428890,60891,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1287,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.1RC1,150889,554,428890,60891,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1287,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.2,150733,554,428288,60795,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1287,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.3,150520,554,428108,60807,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1287,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.4,150233,553,427422,60665,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1285,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.4.1,150248,553,427435,60667,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1285,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.4.2,150319,553,427571,60712,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1285,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.5,150513,553,427791,60747,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1285,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.6,150444,553,427584,60705,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1285,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.7,150816,553,428352,60746,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1286,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.8,150871,553,428445,60774,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1287,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.9,150918,553,428562,60809,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1287,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.10.4,150986,554,428734,60826,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1288,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.10.6,150990,554,428748,60826,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1288,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.10,150955,553,428649,60810,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1287,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.10.3,150978,554,428726,60825,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1288,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.10.5,150986,554,428736,60826,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1288,166,9,7,16,0,0,0,0,0
phpMyAdmin,4.0.10.1,150955,553,428652,60810,55,19,17,16,8,0,2,0,0,0,117,3,2,0,0,1,0,6,1287,166,9,7,16,0,0,0,0,0
